person_id,q1,response_time_seconds_1,q2,response_time_seconds_2,q3,response_time_seconds_3,q4,response_time_seconds_4,q5,response_time_seconds_5,q6,response_time_seconds_6,q7,response_time_seconds_7,q8,response_time_seconds_8,q9,response_time_seconds_9,q10,response_time_seconds_10,latitude,longitude
USR_155CE43A,B,15.85,C,15.28,C,13.45,A,23.68,A,10.7,A,17.68,B,11.92,B,20.77,A,17.5,C,14.91,17.6558,72.2858
USR_5BA58D7F,B,14.6,B,10.31,B,16.07,B,10.08,B,10.62,A,18.7,D,11.8,A,18.82,B,13.17,B,23.98,14.8612,77.0286
USR_BEF020C6,A,7.19,A,5.77,A,8.14,A,7.75,A,11.27,A,8.42,B,9.64,A,5.96,B,8.11,A,11.77,27.2587,76.3838
USR_C088E60F,A,14.83,B,17.44,A,19.46,A,17.19,A,17.06,B,10.68,C,20.81,C,13.61,A,14.43,D,13.49,26.8863,76.6852
USR_90D4C34D,C,15.81,B,24.06,B,17.84,C,24.97,C,16.95,B,14.88,B,23.65,A,19.59,C,13.9,B,18.25,24.4121,79.6307
USR_A9C0116B,B,18.5,C,15.02,B,16.57,B,10.73,C,12.09,C,20.72,B,15.02,B,10.73,C,19.42,C,22.21,17.6291,71.1774
USR_91A9DC7C,A,22.03,C,10.55,C,20.77,B,21.66,C,20.41,D,23.76,A,13.02,C,23.62,A,12.69,A,15.17,21.0321,71.6292
USR_885281A6,C,17.65,D,24.85,A,16.48,B,21.62,B,10.24,D,14.34,C,13.72,B,23.69,B,21.9,C,20.41,20.9253,70.9742
USR_75222850,C,10.47,C,10.26,B,15.26,B,12.72,A,22.6,C,18.6,C,17.4,C,23.41,B,12.63,A,11.89,21.6417,81.0367
USR_023B9D53,B,23.43,A,22.34,A,11.66,B,20.38,A,19.14,D,15.25,C,21.59,C,14.69,A,12.49,A,14.45,14.4283,76.9211
USR_F5042D38,A,12.41,C,24.89,C,15.48,A,23.11,B,17.31,A,21.52,B,15.09,C,18.4,D,23.59,B,24.78,27.6318,76.7666
USR_CCF81CFC,C,8.82,B,6.33,A,6.57,A,11.92,A,11.23,A,11.17,B,8.87,C,10.1,A,10.74,B,11.66,21.511,80.5527
USR_9D03199E,C,23.6,D,31.25,B,28.97,D,31.27,B,13.71,A,12.47,D,17.89,C,14.77,C,33.75,C,6.05,28.4798,82.8405
USR_BF07624C,B,21.05,C,20.56,B,20.63,B,18.81,B,10.35,B,11.23,B,17.13,B,14.67,B,13.59,C,10.22,21.6905,77.3275
USR_DF166172,A,10.98,A,9.28,A,8.6,A,6.57,B,6.91,A,10.74,A,8.06,A,9.35,A,8.29,B,7.8,27.2337,81.6604
USR_7CF3770E,D,11.39,B,13.88,B,5.08,D,12.52,B,16.06,C,39.58,C,10.3,C,33.47,D,9.46,A,9.12,17.2839,74.5594
USR_2170A511,B,18.15,C,23.11,B,23.13,A,15.8,D,20.28,B,10.51,B,11.38,C,13.95,A,23.15,A,10.57,13.4646,77.2176
USR_C75FA3B9,C,22.26,C,15.38,B,15.28,B,12.51,D,17.71,D,14.84,B,13.9,B,16.24,C,13.1,B,20.74,17.1338,71.7592
USR_65B4A638,C,22.25,A,13.47,B,14.5,C,18.11,A,21.84,A,17.21,C,10.41,B,21.14,B,10.99,C,10.66,28.6301,82.0376
USR_435973CD,D,39.14,D,25.62,C,15.22,D,8.06,D,6.1,D,7.13,D,30.52,A,36.87,D,24.03,D,25.27,18.0997,74.7468
USR_7B4AFC25,D,22.32,B,9.74,C,19.26,B,26.55,B,18.12,B,12.74,D,37.1,C,23.78,B,15.04,A,17.82,11.1277,77.4933
USR_8E2FAF60,B,28.34,C,28.4,B,30.1,D,10.33,D,24.39,D,34.7,C,2.27,C,14.16,D,23.4,D,35.72,19.4019,72.2149
USR_2C967301,B,14.8,B,14.39,A,17.38,B,21.33,A,20.7,A,17.54,B,14.45,D,17.03,A,13.8,B,10.84,25.3743,81.9546
USR_05B15894,C,4.16,C,31.76,C,23.28,A,33.57,D,39.48,D,13.44,D,39.47,A,33.55,A,7.71,D,27.74,17.9604,73.5687
USR_E3E5999C,C,11.85,B,14.9,C,22.9,B,13.84,B,13.75,B,19.78,B,14.69,C,14.97,A,12.52,B,16.11,25.3789,81.1154
USR_0E58EAE7,A,27.68,D,7.19,C,28.21,B,21.17,C,36.72,C,12.95,B,31.19,D,20.25,D,5.16,C,34.34,22.5938,77.959
USR_833E71AF,C,4.88,C,8.93,D,26.13,B,27.0,C,38.28,C,38.77,A,26.85,D,21.79,C,38.1,D,22.08,18.3432,72.27
USR_8168AA35,C,19.42,A,20.74,A,16.28,B,20.29,B,15.63,C,17.09,A,12.03,A,16.18,C,23.61,A,24.31,14.358,78.6855
USR_0C1D0D39,C,11.31,A,7.27,A,6.85,A,6.01,A,8.1,A,11.43,A,10.92,A,8.68,B,5.38,A,5.93,24.8209,78.8821
USR_B53F7908,D,24.68,D,36.51,B,14.92,C,11.57,A,33.54,B,28.78,B,38.94,D,5.15,D,18.03,B,24.82,27.7054,80.8664
USR_9F3FAA8E,D,14.51,D,19.14,B,12.55,C,21.3,C,19.67,C,14.29,A,14.92,C,24.57,B,18.07,B,17.76,21.812,78.5303
USR_A67AD605,C,16.35,A,16.05,B,12.8,C,12.88,B,10.59,B,23.47,B,20.11,B,11.62,C,21.89,C,16.9,13.1603,76.0844
USR_F1A24220,C,16.28,C,20.18,C,24.69,B,24.76,B,20.29,C,22.26,B,22.76,B,18.11,B,14.87,B,15.24,18.7711,72.5354
USR_F12A3EF3,C,20.58,A,21.28,A,20.59,B,20.4,A,16.38,B,23.3,A,14.1,C,10.93,A,21.3,B,15.51,12.6806,78.6081
USR_09A70543,C,11.91,A,24.2,C,13.41,A,19.08,A,22.59,C,20.39,C,20.78,D,16.54,C,18.98,C,11.57,13.0566,76.745
USR_693DCF0B,A,10.85,A,5.93,A,11.88,B,6.11,A,5.72,A,11.38,A,11.65,A,9.56,A,5.52,A,11.06,21.0294,81.0541
USR_24B66731,B,15.13,C,22.21,B,20.65,B,18.82,A,11.53,A,14.27,B,19.68,A,20.73,B,15.33,D,22.18,20.1763,74.506
USR_9D514F5B,A,16.19,B,11.02,D,17.95,C,24.53,B,24.47,D,21.66,B,13.88,A,16.24,A,24.32,B,12.9,20.0299,72.2012
USR_CDC3E78E,A,21.42,D,15.4,B,15.08,D,18.26,D,23.32,A,23.58,B,12.6,B,20.82,B,18.85,B,23.45,21.867,78.923
USR_FA9FF648,C,34.27,D,21.65,D,36.38,B,3.46,D,3.75,C,30.28,B,38.06,C,39.95,B,12.26,C,16.32,26.8276,80.5872
USR_5EE63FD1,C,10.97,B,22.07,C,21.73,A,19.17,C,17.61,B,14.08,A,13.38,A,18.03,C,17.79,B,11.62,22.5836,80.704
USR_B549D22D,C,18.98,B,23.99,C,23.47,D,22.35,B,11.36,B,16.53,B,21.74,A,11.55,C,24.51,C,18.96,14.8375,78.7081
USR_5481184B,B,18.48,B,22.82,C,17.83,D,14.8,C,21.72,B,11.37,B,18.5,B,12.57,B,12.81,B,22.39,11.3786,76.5835
USR_B4531EC6,C,34.63,D,35.2,B,4.38,C,4.22,C,26.45,C,19.53,C,28.22,D,28.08,D,28.0,D,16.17,12.4465,77.2739
USR_8083F88E,C,26.78,B,13.78,A,3.34,D,23.89,C,7.97,D,6.38,D,17.91,A,14.16,C,36.87,B,13.24,22.6502,81.0431
USR_ACBF6CF8,B,35.58,C,14.73,C,10.54,D,35.58,D,31.2,A,37.06,D,29.46,A,27.86,D,3.51,C,12.62,21.3243,79.4909
USR_6930528F,C,15.9,C,14.69,C,15.4,B,20.17,B,17.9,D,23.03,C,20.94,C,10.53,C,22.29,D,14.83,12.0372,77.964
USR_52AD102C,B,16.2,B,12.67,C,13.87,B,17.48,B,10.2,B,15.27,B,15.47,B,23.63,B,13.96,B,11.63,13.5067,76.8062
USR_119546DC,C,17.61,A,11.14,A,18.49,B,24.48,C,24.82,A,11.41,C,12.98,A,14.06,B,15.76,C,13.78,21.1522,79.8437
USR_0E52C5DB,A,7.65,A,10.92,A,8.0,A,6.45,C,9.49,A,9.98,A,11.43,A,10.16,A,9.62,A,5.15,13.2088,77.8527
USR_02BFE500,B,23.76,A,13.85,B,23.62,A,14.05,B,13.69,A,24.49,A,17.93,D,12.09,B,21.18,B,16.73,14.2871,76.8618
USR_E95BC1DE,B,5.95,B,9.46,A,5.98,A,5.4,A,11.07,B,9.46,A,10.98,A,10.83,A,7.29,A,5.24,21.0337,73.2526
USR_A97F35AA,C,22.3,A,18.25,B,20.21,D,21.31,C,15.18,A,13.29,B,16.31,A,15.93,A,17.99,B,12.79,21.8671,79.9894
USR_78E2FFDC,A,12.23,A,22.42,A,12.03,A,12.06,A,19.11,B,11.58,B,21.99,B,20.05,B,18.79,C,10.64,21.6815,79.6243
USR_9C5FEA09,A,7.98,A,7.39,A,6.01,A,11.86,A,5.97,A,7.81,A,9.54,A,10.97,A,11.58,A,10.58,26.2184,79.8056
USR_49E029A0,D,39.59,D,19.39,C,19.05,D,9.86,A,23.86,D,36.96,A,5.81,D,9.26,D,34.29,C,3.59,14.7711,79.2078
USR_2A48D8C7,C,16.6,C,11.02,A,12.2,B,23.28,C,11.66,B,18.73,C,12.4,B,12.67,B,14.82,D,16.46,20.0205,74.5686
USR_41779DA6,B,11.27,B,24.33,A,18.79,B,20.56,B,17.96,D,13.86,A,11.94,C,11.62,B,18.91,B,14.47,12.5991,78.133
USR_51C22ECE,C,39.95,C,27.98,D,4.2,D,8.71,D,36.32,C,3.62,C,39.42,D,7.34,C,20.13,C,19.89,11.7677,79.2848
USR_3E4814D4,D,2.38,D,11.88,B,35.71,B,32.55,C,31.54,B,17.99,B,11.4,D,16.46,D,5.89,D,13.72,24.4451,79.4472
USR_D2E9670D,A,21.82,B,24.72,C,19.48,C,19.59,A,20.96,A,23.22,C,21.57,C,20.17,A,13.62,B,14.71,18.19,73.4792
USR_DA51C3B9,A,6.67,A,10.33,A,6.35,B,7.02,D,10.63,D,11.32,A,10.56,B,9.46,A,9.34,A,5.31,14.6117,79.3654
USR_6D0BC23A,D,11.68,B,22.69,B,18.48,D,16.06,B,14.62,B,18.85,C,14.89,A,13.39,B,14.35,A,22.94,14.0593,75.7788
USR_16F69B90,D,20.0,C,19.57,B,23.36,A,23.5,B,13.73,B,21.8,B,19.07,D,20.82,D,17.76,B,18.68,27.3008,77.3264
USR_CE59D55A,B,19.37,A,19.09,B,18.96,C,24.64,C,16.05,C,20.5,B,18.42,C,11.24,A,13.91,C,12.42,23.7671,80.6718
USR_0EBED0AA,A,9.69,A,7.21,A,5.6,D,7.99,A,7.29,A,9.06,A,10.87,B,11.39,A,10.74,A,10.04,24.6926,78.9162
USR_33AB4651,C,10.61,B,25.0,B,21.84,C,16.03,D,15.41,B,13.06,A,20.39,C,22.36,B,17.35,B,17.47,14.5338,78.0989
USR_2636F4E8,B,16.32,D,16.32,A,13.77,B,18.91,C,11.98,A,22.34,C,13.5,A,10.48,A,19.68,A,15.8,17.6907,73.9797
USR_9F0EBBDD,D,19.17,A,14.85,A,14.28,B,23.85,D,10.47,C,19.12,B,10.83,A,23.49,C,21.57,C,22.12,13.4356,78.4883
USR_4F96FB57,A,30.36,C,20.24,D,37.84,D,31.34,D,35.05,D,34.85,C,4.03,C,35.03,A,36.38,B,24.61,17.5832,71.282
USR_4FE39C87,C,17.0,B,14.16,C,14.42,B,20.98,C,23.72,C,23.9,B,18.97,B,14.73,C,22.83,B,15.17,22.5264,78.2424
USR_B9137DA4,C,13.94,D,26.48,D,12.09,C,39.94,C,39.53,D,37.33,D,12.66,C,12.55,C,2.39,B,10.6,18.6224,71.675
USR_0344D29E,A,21.58,D,15.6,D,12.78,A,15.52,B,13.99,B,22.18,B,12.13,A,21.74,A,15.18,C,18.11,27.0179,76.6344
USR_CBA1AC1E,B,11.7,B,12.23,C,22.93,C,12.53,C,23.8,B,16.33,C,12.59,B,24.85,B,20.55,B,19.28,20.2802,73.526
USR_12454C27,B,15.57,A,13.85,B,22.26,B,12.33,B,12.16,A,23.95,B,16.52,B,21.45,B,10.73,B,16.81,28.1383,78.011
USR_2B178837,C,34.84,D,11.97,D,14.78,D,13.95,B,37.75,C,30.8,C,38.7,C,30.6,C,36.45,C,32.0,28.7157,77.2054
USR_F58597CE,A,9.46,A,5.81,A,9.41,B,8.39,A,8.93,C,8.57,B,7.63,A,5.61,A,5.43,A,9.44,24.1704,78.6555
USR_7888AB0A,C,7.16,A,9.97,A,5.79,B,9.74,A,5.64,A,10.57,B,10.47,B,11.92,B,10.21,B,10.36,28.4484,77.9554
USR_B8AD21EA,B,17.25,C,12.91,C,24.65,C,13.54,B,23.9,A,23.9,C,24.19,D,22.85,B,20.74,B,23.2,11.8163,76.2735
USR_075F2F5F,A,19.0,A,12.24,A,21.97,A,24.09,A,23.98,A,14.65,D,11.81,D,11.04,A,18.02,C,17.41,27.3318,76.575
USR_E3D541FD,B,10.65,A,7.08,A,6.11,B,11.94,A,7.41,A,6.89,D,7.49,A,9.06,A,9.92,B,5.98,18.9932,73.6526
USR_FE46BACB,C,10.87,A,22.38,A,12.75,A,21.7,B,13.75,B,13.94,A,13.67,A,22.96,B,21.26,A,18.79,22.86,80.884
USR_DCFE4C23,B,14.52,D,22.18,A,19.24,D,15.23,B,13.94,B,17.57,C,13.19,B,19.3,B,18.7,C,15.74,14.1604,77.0122
USR_E83F5AC3,B,15.94,D,13.13,B,16.1,B,21.44,C,14.54,C,18.32,B,23.63,A,20.54,B,23.94,B,23.22,20.0309,71.1901
USR_6706984F,A,16.86,B,14.27,C,24.92,A,18.6,C,16.65,A,10.94,A,24.42,A,21.22,A,20.95,B,10.77,14.725,77.9491
USR_361DE598,B,17.67,C,10.11,A,14.72,B,14.46,B,24.27,C,20.61,C,18.26,D,13.67,C,20.35,B,10.41,28.2692,75.9044
USR_FEA7D603,C,10.85,B,20.78,B,10.64,B,21.96,C,12.2,A,20.1,D,18.06,C,23.94,C,10.97,C,12.54,23.3062,78.9639
USR_83EB1BD1,A,11.92,C,20.37,A,24.28,A,23.09,B,21.05,A,12.83,A,22.38,A,24.02,A,11.79,A,18.99,28.2414,78.4138
USR_7831B50A,A,9.44,C,6.65,A,8.25,A,11.92,A,5.07,B,11.93,A,10.31,A,6.45,B,5.29,A,7.22,17.3323,74.4568
USR_7A5895D8,C,14.56,C,22.01,A,13.85,C,13.66,D,16.95,B,14.46,B,19.98,B,13.9,B,17.23,A,14.48,19.8861,71.5072
USR_FECB5BD5,D,16.74,B,21.05,B,20.34,B,14.27,B,20.04,B,23.93,D,14.53,C,14.86,A,21.25,B,12.18,14.3988,75.6118
USR_AAA03AFC,B,6.36,B,11.25,A,5.02,A,6.98,A,10.35,A,10.41,A,5.1,A,9.71,B,6.33,A,9.44,14.8074,76.5041
USR_9AD7C1CF,A,5.23,B,11.73,A,7.72,B,8.96,A,8.36,A,10.01,B,5.37,A,10.33,A,8.45,A,9.32,28.6969,79.1514
USR_5B607673,B,22.58,B,16.17,B,10.44,B,22.12,D,16.03,A,13.75,B,24.0,B,13.56,B,13.68,A,17.56,30.5627,77.5898
USR_C2C036BD,C,7.34,A,4.8,C,8.43,B,21.23,C,39.67,C,17.95,D,13.8,D,6.02,C,36.03,D,15.47,21.364,80.278
USR_AED344B3,B,23.69,B,12.9,C,10.37,A,13.67,B,19.88,B,20.4,C,19.52,C,11.77,A,15.15,B,10.12,27.8504,82.2485
USR_47B168C3,D,16.84,A,18.84,C,16.04,B,10.97,C,11.13,B,24.77,C,21.55,D,12.84,A,13.3,B,16.22,22.5453,78.6668
USR_8C96A68B,B,12.47,B,22.9,A,13.36,D,20.84,C,12.8,D,19.75,D,10.09,B,18.1,C,20.74,B,19.43,10.9702,78.2538
USR_FFE47A55,D,9.03,B,11.31,C,31.14,C,17.39,D,20.77,D,33.82,A,27.14,B,12.0,A,2.34,C,10.55,21.5463,77.3642
USR_FC4633D2,A,18.37,C,11.19,B,16.07,A,20.12,D,15.01,B,20.3,C,20.4,B,15.14,A,15.88,B,22.77,23.8581,77.2219
USR_7624A837,B,31.73,D,28.45,D,35.77,C,8.29,B,10.05,C,14.36,D,27.17,D,23.35,D,34.65,C,24.33,28.6535,78.0836
USR_4EC5565A,A,10.81,A,11.57,B,8.64,A,7.42,A,6.45,D,6.26,A,6.16,A,10.04,A,9.59,B,10.86,28.1696,80.3346
USR_BB5507C0,C,2.08,D,13.77,D,37.27,C,21.56,D,39.22,B,22.17,B,37.86,C,32.37,B,28.05,C,12.74,27.5765,80.5943
USR_697DE408,C,14.89,C,23.67,B,10.49,B,23.31,B,12.9,C,24.62,B,10.36,C,20.99,A,13.14,A,15.69,18.6548,73.7082
USR_92C24C02,A,18.51,B,23.07,B,21.0,B,19.28,C,19.25,B,15.55,C,11.05,B,15.98,B,24.69,B,12.8,11.4953,77.723
USR_B713B7F1,C,17.72,A,14.24,B,16.22,A,16.95,B,23.53,A,17.88,A,12.53,C,10.41,B,14.88,B,24.73,18.8272,72.3464
USR_F8C0EC83,B,22.98,A,19.31,C,22.84,B,11.82,C,22.8,C,15.16,B,13.59,A,19.57,D,21.2,B,17.63,11.9496,78.3016
USR_4313AF20,B,22.48,C,21.32,C,13.04,D,20.9,B,24.95,B,23.76,A,14.36,C,12.77,C,14.94,A,24.18,19.6221,73.3094
USR_E838C9F1,A,5.5,A,10.25,B,5.53,A,7.71,D,7.24,A,5.35,C,9.3,A,10.17,A,6.86,A,5.39,11.9332,76.4075
USR_7460EBE5,A,17.16,A,21.21,B,15.51,B,23.13,A,22.95,B,23.24,B,10.09,D,16.5,B,16.75,A,14.83,24.0523,79.22
USR_92DC5CAA,B,7.61,B,9.94,B,5.2,A,11.14,D,11.61,A,9.68,A,5.27,A,11.29,A,7.7,B,9.01,14.7319,76.9617
USR_1D10019A,C,6.87,A,6.47,B,11.06,A,11.08,B,11.12,A,6.36,A,5.09,A,10.92,A,9.49,A,9.03,26.7231,82.7255
USR_419C0E1F,A,9.19,A,11.37,A,8.67,A,11.11,A,8.46,A,7.92,B,11.46,C,5.27,B,6.71,A,6.95,21.044,77.6361
USR_C5AACEAE,A,13.52,C,18.21,A,23.7,B,23.06,A,13.05,B,23.24,A,16.52,A,15.68,B,12.47,D,16.56,17.6104,72.0064
USR_49B69FDD,A,8.62,A,8.81,A,10.36,A,8.98,A,11.45,B,11.78,B,9.34,A,7.17,B,5.39,A,9.35,27.8714,76.032
USR_89E7BBC7,A,21.11,B,16.29,A,21.54,A,21.89,B,11.97,D,20.71,A,10.87,A,21.21,C,11.98,D,22.39,18.7535,72.2937
USR_5D972597,B,13.92,D,12.22,A,25.66,B,16.58,B,30.58,D,32.56,A,18.05,D,35.18,D,20.71,C,28.74,25.9744,79.3574
USR_DCF344A8,A,20.93,A,15.66,B,14.8,D,18.87,C,24.07,C,20.99,C,10.89,C,12.06,C,16.35,B,24.84,11.6468,79.1279
USR_CC985327,B,7.91,B,11.13,A,10.85,B,6.25,A,6.72,A,5.25,A,8.95,B,11.84,A,9.21,A,10.49,28.0354,81.2609
USR_BC15BCD4,B,13.73,A,16.58,C,17.4,A,14.61,B,15.12,B,17.93,B,18.53,D,17.89,B,19.45,B,16.28,18.1446,73.3723
USR_C1E675FF,B,14.22,C,15.35,A,21.28,C,17.52,C,12.38,B,17.51,C,19.88,A,12.18,B,21.68,B,10.12,17.1634,73.6379
USR_7086B698,A,22.71,C,10.39,B,18.61,B,17.68,C,19.53,A,22.42,C,23.67,B,23.72,A,21.22,D,18.25,23.3048,79.0976
USR_8C4B64F6,B,13.12,B,13.83,C,16.54,B,21.41,C,10.92,B,13.46,D,19.9,B,19.8,A,13.82,A,17.74,12.263,76.69
USR_8F302B4F,A,10.08,B,9.05,C,10.26,B,6.48,A,10.92,A,10.03,A,8.28,A,6.54,A,8.4,A,11.57,12.1505,76.6463
USR_8B40BBEF,D,17.17,C,27.08,B,24.53,D,16.97,C,3.93,C,33.73,D,28.05,C,15.16,B,16.15,B,32.42,17.733,72.4569
USR_6E9B840D,A,9.86,A,7.47,A,6.03,B,6.18,A,8.05,A,10.65,A,5.16,B,11.74,A,11.76,B,11.06,12.3138,75.986
USR_5374A01D,A,6.7,A,9.03,B,6.3,C,5.28,A,7.55,A,10.91,A,6.55,D,6.0,A,7.54,A,6.8,11.554,76.5877
USR_03A8AF46,A,15.46,B,11.62,C,24.55,A,13.9,C,15.97,A,19.87,C,12.89,C,22.72,C,22.94,C,19.66,21.0534,72.7865
USR_6EA38681,C,16.51,A,18.57,C,13.7,B,13.34,D,18.39,B,12.95,C,21.19,B,22.54,A,10.03,B,23.31,12.41,78.5208
USR_43EDB0C6,C,39.29,A,11.46,C,35.62,C,36.99,A,13.83,A,25.36,D,4.57,A,3.09,B,10.98,C,27.57,13.8858,77.2158
USR_0CD1E5BA,D,20.62,A,22.23,B,12.44,B,24.27,B,13.48,D,21.52,B,22.25,A,14.68,C,15.31,C,20.74,24.2527,80.509
USR_F981458A,D,29.8,C,31.62,A,9.99,C,21.64,D,28.01,B,2.34,D,37.35,A,14.41,C,12.21,A,18.6,25.7996,82.6303
USR_14898B49,B,14.53,C,15.56,D,19.69,C,23.46,B,11.78,B,18.21,B,12.55,B,21.03,B,14.23,B,18.5,18.5595,71.4606
USR_2ED56E02,A,24.13,A,13.25,B,18.98,A,14.14,B,19.45,B,19.48,B,24.56,C,17.65,B,17.26,C,20.91,17.2119,74.5673
USR_CA16A2BE,C,23.98,B,16.37,D,15.27,B,17.54,B,10.2,B,11.95,B,10.42,D,22.04,D,16.96,B,17.09,23.379,78.3269
USR_DCF5FF6A,A,7.77,A,6.09,A,10.97,A,5.89,A,10.05,A,11.28,A,10.0,A,11.11,B,10.95,A,5.37,24.8399,80.4054
USR_C3E8E13C,B,22.67,D,23.69,B,31.56,B,25.61,C,34.63,C,38.14,C,19.25,D,32.14,C,25.15,D,31.51,27.1199,81.7164
USR_863099DB,B,13.19,B,16.51,B,21.16,C,14.2,D,12.72,B,22.34,B,16.76,C,16.38,B,21.67,B,24.38,19.0736,73.7375
USR_DC89EC11,D,15.69,C,3.51,D,15.4,D,10.92,D,8.93,A,23.42,B,20.57,D,7.56,B,15.95,B,30.19,29.9928,79.1728
USR_C04AA4EB,B,16.58,D,22.29,A,10.29,C,18.71,B,10.41,B,16.14,B,22.33,A,11.08,B,24.95,C,19.54,14.1391,76.2269
USR_196F8EBD,A,8.04,A,10.98,A,5.35,A,10.47,A,6.28,D,9.87,A,10.44,B,10.42,A,7.38,A,11.53,13.8945,76.9174
USR_9A9ACD5D,A,15.63,B,22.97,C,17.09,C,24.37,B,12.48,C,21.75,B,22.06,C,11.54,B,11.27,A,24.98,26.8351,75.796
USR_0FFF292B,D,32.56,C,24.81,D,26.86,C,11.77,D,2.34,C,25.41,D,31.16,B,30.68,D,21.97,A,3.77,13.7513,78.9775
USR_E31634EC,B,7.71,C,6.56,A,5.28,A,6.03,A,10.59,A,10.89,A,6.46,B,10.64,A,9.45,A,10.98,27.5528,80.9659
USR_1CCF8A7C,C,12.12,B,22.8,C,29.9,D,27.42,B,19.57,C,8.56,B,16.43,D,37.78,C,7.62,B,4.3,27.0016,81.7761
USR_5B72E1CB,C,10.79,B,16.63,C,20.32,A,15.65,C,24.88,C,19.81,A,11.75,A,19.86,C,23.6,B,19.5,27.6023,76.246
USR_AA1AC2A1,B,19.98,C,13.23,B,16.85,C,10.35,B,10.72,C,10.37,C,16.78,A,24.74,B,21.71,B,20.74,24.8161,77.7936
USR_AF44555E,C,6.76,A,31.65,D,3.81,D,26.94,C,4.59,C,22.87,A,36.89,C,23.0,D,23.65,C,2.4,30.1734,76.8974
USR_2FC14D53,A,11.2,B,11.83,A,8.32,A,6.1,A,11.37,B,5.72,A,7.22,A,7.85,A,5.13,A,8.39,12.7486,79.4591
USR_81DEA0E4,A,7.3,A,8.69,A,5.12,A,7.11,A,6.6,B,9.96,B,11.65,C,7.56,A,5.9,A,5.06,12.0715,77.5152
USR_61FF9DC7,A,9.51,A,8.16,A,6.56,B,5.8,B,5.94,C,7.73,D,11.9,A,8.58,A,7.28,A,5.8,21.1942,78.0627
USR_A89785B9,A,18.4,C,15.47,C,14.74,D,20.63,C,19.45,A,21.25,B,18.16,B,24.05,B,21.18,C,14.83,26.7904,77.2554
USR_AEFC9103,B,21.27,D,22.42,C,23.19,D,11.53,A,11.63,C,27.06,D,4.19,D,13.71,B,38.95,D,29.48,26.4204,81.361
USR_4DAC8BB1,A,23.32,B,24.69,C,17.1,D,11.38,B,23.31,D,24.47,A,12.99,B,17.11,A,17.24,A,18.78,24.046,78.6572
USR_EA8ED557,B,17.59,A,11.29,A,18.73,B,16.13,A,17.59,B,19.06,A,16.28,A,17.62,D,23.69,B,16.86,12.4539,76.6511
USR_43B85C86,C,4.43,B,3.37,D,31.22,D,31.26,C,20.19,D,17.86,D,4.86,C,8.96,C,5.79,D,21.07,11.3429,78.0936
USR_C5F9DCBC,B,6.64,B,10.84,A,11.06,A,6.97,D,8.48,A,5.13,A,11.92,A,7.62,A,7.32,B,8.05,28.9049,77.0593
USR_B7352037,B,22.31,A,19.1,B,10.56,A,11.13,C,18.07,A,21.82,A,17.69,A,23.9,B,11.13,A,22.38,26.2036,82.3117
USR_00500DD7,B,13.44,C,23.97,C,16.14,B,19.42,A,19.64,B,18.83,C,17.83,C,23.14,A,20.44,B,17.44,23.1968,79.9032
USR_BAD92261,A,14.77,B,11.45,D,19.85,B,18.83,A,16.33,C,12.86,C,20.3,C,11.47,B,17.49,D,10.83,26.3245,81.9924
USR_A2B9F1F2,D,16.4,B,16.48,A,18.85,D,17.44,B,16.85,B,17.35,B,15.87,C,10.48,B,12.84,A,20.25,20.8658,71.4717
USR_6D61A23D,A,8.13,A,7.81,A,8.13,A,10.78,A,6.18,B,10.03,A,9.23,B,6.69,A,5.28,D,6.64,21.8379,80.2872
USR_23CC2CB4,B,8.2,A,10.43,A,9.25,B,5.85,A,5.41,A,11.81,A,6.97,B,8.48,A,5.16,B,6.64,23.0926,80.5752
USR_D2922484,B,15.72,C,11.93,B,24.74,A,13.23,B,21.13,B,19.95,A,20.65,B,22.62,A,21.35,B,22.06,23.6183,78.5123
USR_E1EB38BB,B,10.97,A,20.78,D,22.05,C,13.04,A,11.57,D,18.16,C,23.39,C,24.9,B,18.64,B,22.11,27.9463,81.1389
USR_D8158DBE,B,21.67,C,17.78,D,23.19,B,11.35,C,17.88,B,14.5,C,23.06,A,17.59,B,21.65,B,11.04,17.3192,72.7358
USR_39FFA4F2,B,22.74,A,22.95,B,21.78,D,15.16,C,21.33,C,11.32,B,18.98,C,18.22,B,11.12,C,22.42,27.513,77.5042
USR_0A1720F7,C,11.37,B,14.15,B,13.19,C,13.67,C,11.23,B,21.65,A,13.68,B,14.24,A,22.4,A,13.9,30.1232,78.8697
USR_118E6B36,C,18.85,B,22.73,B,18.13,A,19.48,D,24.88,B,24.16,B,24.39,D,14.12,A,22.05,B,22.18,17.8125,73.929
USR_6E180BCB,B,8.97,D,9.14,A,9.18,C,5.24,A,10.15,A,11.56,A,10.54,A,9.62,A,11.46,D,6.35,23.3184,77.8915
USR_047FBC05,C,13.69,B,14.5,B,24.7,A,19.57,B,11.16,B,16.2,A,20.25,B,23.02,B,20.81,C,12.17,24.8994,80.2895
USR_881EA87F,B,14.71,B,21.55,A,21.2,A,19.64,A,15.72,A,15.71,C,15.81,A,21.79,C,19.31,C,21.33,20.2164,73.6506
USR_03BFEDE3,D,17.37,C,24.15,C,23.09,B,16.88,C,16.23,A,12.48,B,22.3,D,10.71,A,23.85,B,22.6,13.5633,75.9494
USR_7ED37844,C,19.58,B,13.09,B,21.75,A,23.12,C,10.32,C,20.99,A,15.34,C,13.82,B,23.35,D,24.82,22.7864,77.6343
